age,gender,A_total,O_total,C_total,E_total,N_total
64,1,33,32,32,33,27
24,2,36,33,37,34,34
29,1,35,36,31,38,24
14,1,32,32,26,33,32
47,2,34,35,27,32,21
24,1,32,34,34,34,28
23,2,34,29,32,32,35
35,2,30,33,32,30,22
29,2,33,36,33,28,35
22,2,27,31,29,25,29
27,2,28,37,38,26,43
19,2,31,29,34,29,30
25,2,32,36,32,29,32
1976,1,27,31,32,24,22
23,2,33,32,33,35,32
23,1,28,27,29,32,26
23,2,33,33,38,37,42
33,1,36,34,29,32,23
20,1,27,28,28,32,22
42,2,36,36,32,30,31
38,2,31,34,33,34,29
29,2,33,33,31,32,37
14,1,33,31,33,29,34
18,2,31,36,37,25,40
22,1,35,36,36,33,38
33,1,36,36,32,32,19
16,1,27,32,26,32,24
25,2,36,37,37,30,30
24,2,32,36,32,31,30
29,1,36,30,34,35,30
20,2,33,37,27,26,42
20,1,29,27,29,27,24
25,1,35,36,29,30,22
20,2,38,32,30,23,38
26,1,31,31,32,36,24
36,1,28,36,31,34,35
21,2,26,36,32,32,23
20,2,34,30,34,30,29
24,1,33,30,36,31,27
33,1,34,32,29,33,35
15,1,37,29,25,36,43
43,2,32,32,31,27,35
21,2,36,32,32,35,38
48,1,29,35,27,32,27
43,2,32,32,24,30,19
31,1,34,30,30,27,30
39,1,34,29,29,24,40
28,2,36,30,37,33,42
31,1,34,35,37,32,23
17,2,33,31,30,32,37
18,2,32,35,36,31,37
17,2,32,38,38,26,37
14,2,33,31,31,37,42
40,1,32,36,32,34,28
21,2,30,33,33,30,21
40,1,30,36,27,28,36
22,2,37,34,29,38,33
30,2,31,26,26,27,34
35,2,37,31,28,32,32
16,2,29,34,27,26,40
34,1,34,35,31,30,23
29,1,31,31,25,31,26
18,1,33,36,38,28,30
28,2,31,25,28,30,22
25,1,34,32,27,33,22
34,2,35,32,33,29,30
15,2,33,31,32,30,30
15,2,25,28,27,31,24
15,1,32,35,35,31,26
16,1,31,25,28,31,20
15,2,37,30,36,35,34
14,2,35,29,31,33,42
15,1,31,38,31,32,32
15,2,32,27,32,33,38
15,2,34,32,31,31,36
46,2,29,33,39,25,42
31,1,30,35,33,33,25
19,1,35,37,26,30,25
15,2,37,26,27,36,35
26,2,34,28,35,31,34
30,2,34,35,32,29,32
30,1,32,35,30,36,21
26,2,35,34,30,32,34
36,1,26,32,27,29,24
19,1,32,34,32,33,26
31,2,33,33,34,29,33
22,2,30,28,25,30,20
17,2,38,32,31,28,31
19,2,33,31,31,26,34
28,1,34,34,33,36,32
24,1,32,37,25,30,30
191,1,34,37,30,28,32
21,2,34,31,35,28,36
43,1,30,33,28,30,18
19,2,31,26,28,27,23
29,2,34,30,32,26,39
16,2,30,29,29,31,32
16,1,32,37,30,29,27
16,2,31,37,31,32,41
35,2,30,31,34,31,23
25,2,33,37,29,31,38
29,1,28,35,27,30,33
45,2,34,36,33,35,26
32,2,31,32,33,32,30
18,1,27,38,34,33,26
32,1,39,32,35,35,34
34,1,34,36,26,28,30
23,1,30,28,31,27,33
20,2,39,35,34,29,26
25,1,32,30,33,38,26
16,1,33,32,26,32,35
16,2,30,35,34,27,39
45,2,29,38,34,31,29
19,2,33,24,31,30,31
23,2,34,30,30,30,40
16,1,27,35,35,26,26
17,2,25,39,32,33,36
21,2,27,31,31,31,28
22,2,33,31,39,34,30
25,1,26,34,29,34,30
15,1,25,32,34,33,30
17,2,30,28,32,27,30
17,1,33,31,28,32,27
18,2,36,32,30,29,32
17,2,39,36,29,32,40
16,2,31,31,31,35,33
17,2,32,36,39,34,25
17,2,29,25,24,25,27
40,2,29,30,29,31,30
17,1,28,31,27,33,25
18,2,35,37,33,30,28
188,2,31,37,35,29,33
34,2,36,28,33,29,28
19,1,34,37,31,33,33
35,2,32,35,31,33,20
45,2,28,29,31,32,26
23,1,31,28,22,34,34
15,2,31,37,35,30,34
20,1,35,34,28,33,25
18,2,29,30,36,26,27
19,1,35,34,27,33,24
35,2,36,33,31,33,30
24,2,30,32,35,29,30
20,2,35,30,33,33,34
24,1,35,38,34,28,31
22,2,32,31,29,24,35
34,1,33,33,25,32,20
24,1,33,34,35,31,37
25,1,36,24,33,38,34
18,2,29,24,23,30,28
23,2,30,33,26,29,39
31,2,27,38,29,31,30
42,2,32,35,36,29,27
25,1,34,33,30,26,27
18,1,33,27,32,29,31
20,1,30,34,33,27,31
22,1,34,36,28,24,37
25,1,31,32,31,29,25
19,2,39,36,36,30,27
18,2,29,31,32,32,26
21,1,28,33,33,31,33
24,1,39,31,29,36,34
28,2,32,30,33,25,32
36,1,28,37,23,24,38
21,2,30,31,29,28,25
23,1,33,30,24,30,24
19,1,31,34,32,32,28
24,2,34,24,33,32,40
33,2,39,33,35,28,32
21,1,34,27,38,28,38
20,2,36,32,38,36,34
16,2,35,33,32,27,26
19,2,31,31,32,29,29
34,2,33,40,36,27,28
14,2,33,33,34,35,29
64,2,30,32,32,29,37
34,2,35,33,38,27,42
49,1,36,37,32,38,40
26,1,34,35,39,28,39
60,2,30,24,32,25,27
24,2,32,33,30,36,26
23,1,32,35,33,28,25
32,2,30,35,36,29,24
17,1,36,38,24,36,28
25,1,28,34,30,28,29
23,2,30,38,31,28,43
21,2,34,37,36,24,28
55,2,32,35,29,33,22
47,2,34,36,31,32,32
29,1,27,29,24,31,29
28,1,30,33,31,36,21
15,2,30,33,28,26,30
18,2,34,37,35,30,27
17,2,24,40,35,28,27
23,2,34,39,29,29,31
26,1,28,32,35,32,32
21,2,34,31,31,32,26
20,2,35,29,32,30,30
18,1,33,29,37,25,37
21,3,35,31,33,31,33
48,2,34,34,37,30,30
22,2,33,29,32,30,35
42,1,31,31,30,32,35
25,2,39,27,29,32,30
33,2,30,36,34,28,40
20,1,32,28,28,30,38
20,2,32,26,23,29,38
50,2,35,33,30,29,25
19,2,29,30,32,27,29
17,2,32,34,33,31,24
21,2,32,32,30,31,32
31,2,29,36,34,33,34
32,2,35,30,37,31,30
22,2,25,35,31,26,17
31,2,33,32,33,32,35
17,2,28,35,31,28,43
20,2,32,28,33,28,25
19,2,31,32,30,28,41
19,2,29,31,37,33,28
20,2,32,27,33,31,37
21,2,33,28,33,32,29
20,2,35,32,30,28,37
19,2,33,32,35,31,19
24,2,34,36,37,34,28
20,2,32,29,27,28,23
15,1,31,38,32,31,33
16,1,24,37,30,30,20
20,2,32,34,33,30,23
21,2,35,36,28,30,32
17,2,32,32,30,28,32
22,1,31,27,31,31,26
37,2,33,39,34,35,29
17,1,37,38,36,30,37
20,2,33,31,29,32,22
18,2,29,33,31,36,22
17,2,29,38,29,34,40
19,2,32,25,27,28,28
14,2,32,32,34,29,38
20,2,29,25,31,38,27
29,2,27,29,27,33,35
50,1,33,35,33,31,35
72,1,32,31,35,29,32
32,2,32,35,29,30,28
16,2,35,39,36,33,40
18,2,26,33,31,26,26
21,2,26,31,36,32,31
17,2,34,29,32,30,38
16,2,33,33,35,27,31
22,1,30,38,38,31,33
22,1,33,33,29,31,30
20,2,31,38,30,31,28
18,1,27,28,31,37,23
17,2,33,31,26,27,34
21,2,28,35,28,30,28
17,2,33,32,37,32,39
18,1,27,34,27,33,19
16,1,30,34,34,22,28
20,2,33,37,22,29,37
21,2,29,31,27,30,41
27,2,34,29,32,33,31
19,1,29,28,30,28,34
16,2,34,39,32,34,30
16,1,33,34,33,31,24
19,1,27,33,27,32,22
17,1,29,38,32,34,34
18,2,30,34,25,27,31
18,2,28,34,32,25,33
32,2,34,30,26,35,20
24,2,31,31,33,27,37
32,2,36,33,32,30,32
20,1,33,36,34,33,36
18,2,37,30,32,23,35
31,2,34,29,30,32,30
19,1,26,35,26,33,27
51,2,30,35,29,29,38
23,1,34,33,35,29,31
20,2,30,35,33,25,30
28,1,24,35,33,34,23
32,2,33,35,26,28,23
16,2,32,28,26,29,28
53,2,30,29,33,29,25
42,1,32,34,35,32,21
41,2,33,30,28,33,23
25,2,33,31,29,31,24
18,1,33,34,31,30,39
72,2,28,32,30,28,30
13,2,24,31,27,27,34
16,3,27,39,27,29,24
17,2,32,30,30,30,30
45,2,32,27,29,30,23
22,2,33,36,33,33,31
54,1,26,33,24,33,31
18,1,34,36,28,33,23
68,2,30,36,27,37,18
20,2,32,28,29,29,27
29,2,31,24,24,31,27
15,1,32,37,30,27,33
36,2,35,36,31,32,21
50,2,29,33,30,34,24
23,2,29,34,34,30,28
48,1,33,39,29,30,21
22,2,33,36,32,29,30
13,2,26,29,29,29,31
21,1,27,32,29,31,34
15,2,30,34,27,25,43
25,2,30,32,23,27,22
16,2,27,26,29,32,31
46,2,36,33,30,28,31
16,2,33,32,26,34,34
18,2,26,34,38,24,38
17,2,36,34,39,28,30
19,2,35,35,37,27,36
18,2,32,32,30,30,28
18,2,33,30,35,33,26
19,1,34,36,31,30,25
25,1,31,28,31,29,31
42,2,29,29,33,26,18
19,2,34,33,36,28,37
17,2,30,34,35,31,40
16,1,27,31,32,27,26
18,2,31,38,33,31,41
30,2,33,34,33,35,37
23,1,34,36,32,28,23
18,2,34,33,25,29,29
23,2,27,28,32,26,34
57,2,26,34,27,29,19
22,2,38,30,35,31,41
17,1,33,33,27,28,35
23,2,33,35,32,27,29
26,2,31,29,26,33,37
56,2,29,29,30,30,30
62,2,29,39,28,32,27
47,1,35,36,36,29,34
27,2,34,35,35,32,38
54,1,34,38,38,24,36
24,1,37,25,29,34,39
52,2,33,36,28,28,20
52,1,30,36,32,31,32
50,1,27,28,26,27,24
17,1,32,35,33,36,35
24,2,36,33,33,31,36
16,2,32,34,34,36,35
25,1,35,39,28,31,25
16,2,39,33,35,27,40
49,2,31,34,34,30,39
15,1,30,33,30,32,34
28,2,28,32,27,30,38
24,2,35,29,34,35,31
21,1,23,27,30,36,27
28,1,33,34,35,38,36
17,1,38,38,38,30,26
19,2,34,25,32,31,30
21,1,33,34,34,33,31
52,2,30,36,32,23,37
33,1,38,33,28,29,29
40,2,34,38,29,37,36
22,2,37,38,31,34,34
26,1,36,36,33,37,40
27,1,33,31,37,26,30
20,1,31,35,28,32,32
17,2,35,33,29,30,38
17,2,33,33,26,31,27
21,1,32,33,28,29,35
37,2,33,38,35,35,28
16,2,36,35,36,29,29
23,1,28,36,31,26,32
43,1,34,31,28,30,22
20,2,32,34,28,31,42
23,2,23,27,31,33,29
20,2,36,34,34,27,28
32,1,30,31,30,34,30
1982,2,32,34,35,36,30
14,2,33,30,32,28,33
14,2,32,32,31,31,37
31,2,36,35,33,32,33
21,1,29,24,26,32,21
25,1,30,32,25,35,27
15,2,31,32,31,26,41
28,1,28,30,26,33,21
18,2,34,29,37,24,29
18,2,30,28,29,31,34
29,2,31,31,30,29,41
19,3,26,31,31,31,33
36,2,35,29,29,31,37
23,2,31,29,33,28,36
24,1,31,35,25,29,25
13,2,30,36,36,25,40
17,1,34,37,39,33,41
14,2,27,36,31,26,20
17,1,37,32,31,27,27
14,1,34,37,27,32,30
23,2,28,28,25,25,19
21,2,28,29,31,32,31
20,2,28,26,23,30,30
25,2,37,35,32,31,41
21,1,31,31,32,32,27
34,2,33,35,37,27,41
62,1,36,35,32,32,23
22,1,37,31,34,35,32
20,2,29,34,32,28,30
20,1,28,35,32,25,34
52,1,28,30,31,31,30
22,2,34,38,39,33,37
27,2,32,31,33,38,34
15,1,34,39,29,35,24
53,1,33,31,35,34,23
18,2,38,37,37,33,28
17,1,28,32,25,30,22
21,2,34,26,33,35,22
49,1,33,32,33,33,32
28,2,27,27,27,27,25
17,2,32,35,30,24,39
25,2,35,32,30,27,23
20,1,33,39,33,24,42
27,2,31,35,30,26,41
19,2,34,26,30,31,39
18,2,29,34,37,25,34
17,2,38,29,33,26,37
16,2,34,37,31,26,30
20,2,30,31,28,31,31
18,2,27,33,33,27,33
30,1,32,35,29,31,25
27,2,30,38,36,25,25
23,1,36,31,31,30,17
64,1,29,29,35,36,22
16,2,35,39,36,30,30
52,2,32,34,37,32,35
30,2,34,39,39,34,31
21,1,24,27,23,30,39
33,1,36,37,34,28,31
21,2,29,30,32,38,40
36,2,30,36,32,25,26
19,2,32,32,30,34,24
19,1,28,30,29,28,25
15,1,27,34,31,30,25
17,2,35,35,29,32,26
17,2,35,33,31,28,30
27,2,35,31,31,29,38
16,1,32,32,27,35,27
17,1,31,32,31,31,36
18,1,33,33,32,36,32
44,1,29,30,30,37,22
16,2,35,35,34,30,33
17,2,38,30,33,31,26
17,1,31,33,32,33,18
20,2,34,30,28,35,38
13,1,30,36,31,28,28
37,2,29,27,33,31,28
55,2,34,30,29,32,38
16,1,26,36,31,29,27
25,1,36,34,32,31,18
67,2,32,33,29,32,17
18,2,34,29,37,28,36
39,1,29,32,27,28,23
38,1,28,38,35,30,26
21,1,34,32,31,34,37
46,1,34,32,23,29,20
18,1,27,29,33,32,38
18,2,30,28,23,30,36
19,2,35,32,33,32,28
18,2,30,30,29,32,23
50,2,33,30,32,33,25
27,2,32,35,34,35,43
21,2,31,35,30,28,27
28,1,25,30,32,38,21
36,2,28,30,36,32,40
21,1,34,37,34,31,26
17,2,32,33,37,31,36
48,1,32,38,32,30,42
21,2,34,34,35,32,34
30,2,32,33,30,29,36
16,2,27,26,25,30,33
14,2,31,32,28,35,27
60,1,32,39,22,31,21
27,1,33,35,39,31,41
26,1,37,36,35,30,36
62,2,30,35,33,26,36
23,1,37,32,31,34,28
18,1,29,34,32,29,31
16,2,27,33,28,30,37
16,1,34,34,33,31,31
16,2,36,38,36,30,43
16,2,34,25,30,35,36
15,1,34,32,27,33,32
14,2,35,38,32,34,31
15,2,31,29,27,29,27
14,2,33,32,34,30,38
15,2,34,32,28,35,28
51,2,32,28,31,31,27
14,2,31,28,32,26,32
32,1,34,35,34,33,31
28,1,34,31,31,36,38
28,1,27,38,37,31,21
53,1,32,37,28,31,22
55,2,27,36,26,28,25
25,2,26,26,33,34,33
16,2,32,28,37,30,36
50,2,27,35,30,29,22
19,2,26,28,30,28,22
28,1,28,34,35,30,39
24,2,38,37,33,30,32
17,2,31,35,27,27,40
17,2,32,40,37,35,34
17,1,39,35,30,33,28
16,1,30,32,26,34,34
16,2,30,34,34,32,35
43,1,33,33,30,33,38
53,1,28,35,24,33,31
27,2,23,30,34,26,21
17,2,28,33,30,25,38
16,2,33,29,33,32,41
23,2,31,34,37,31,29
17,2,33,34,26,30,28
21,2,34,37,33,29,29
17,2,26,40,27,30,37
30,1,34,33,25,25,25
25,1,26,30,34,31,36
20,2,32,31,35,31,37
53,2,27,31,35,29,31
21,1,30,37,33,31,29
19,2,38,35,33,34,26
21,1,31,31,30,30,29
23,2,37,31,30,32,25
19,1,32,32,31,33,27
18,2,31,38,37,32,32
16,1,35,37,31,32,31
18,2,33,36,39,34,31
18,2,35,30,35,35,25
18,2,32,29,39,29,29
27,2,36,29,30,32,30
40,1,27,35,32,28,32
21,2,30,32,29,33,34
18,1,34,34,36,29,32
38,2,34,29,27,29,31
15,1,30,27,28,29,24
20,1,30,29,28,31,23
19,1,29,31,31,34,25
41,1,30,38,26,29,30
23,1,36,29,33,35,27
20,1,26,35,34,30,25
23,1,25,34,33,30,27
40,1,31,35,36,30,27
35,1,37,34,24,38,24
27,2,37,37,26,28,32
21,2,31,31,31,30,27
27,1,31,37,33,31,24
16,2,30,37,34,36,24
27,1,29,29,33,30,23
20,2,33,29,34,32,29
26,1,33,38,34,31,18
19,2,28,35,37,28,38
22,2,34,32,33,29,28
19,2,34,36,37,38,38
16,2,35,33,32,27,26
19,2,34,34,36,35,29
20,2,31,35,36,35,34
29,2,32,37,39,32,22
44,2,30,31,31,30,28
48,1,32,36,33,32,41
30,2,26,27,31,31,31
19,2,32,39,29,29,29
22,2,35,35,32,31,38
17,2,32,32,35,29,38
19,2,33,31,28,30,27
22,2,35,28,31,31,31
23,1,36,38,32,38,18
18,2,32,32,29,29,32
18,2,29,35,36,29,28
17,2,25,26,33,27,23
16,1,30,35,35,36,35
17,2,28,37,29,29,23
16,1,32,36,29,30,25
30,1,34,33,31,27,31
55,2,31,29,29,29,35
55,2,33,33,28,34,24
18,2,32,32,35,29,31
19,1,29,38,37,30,35
19,1,30,36,31,29,31
16,2,30,28,29,33,31
17,2,29,36,32,29,32
23,2,31,32,35,29,34
18,2,35,31,30,29,27
42,2,33,37,33,28,28
24,1,31,32,29,31,19
18,2,31,34,30,34,28
28,2,31,37,29,35,22
54,2,34,32,29,26,30
25,2,38,35,33,35,31
21,1,39,31,31,31,20
38,2,31,37,36,29,32
57,2,32,33,33,32,37
23,1,33,28,29,32,25
23,2,31,38,34,23,34
16,1,29,37,31,36,22
18,2,34,35,32,32,34
19,1,31,35,32,30,30
19,2,33,33,31,30,27
17,2,34,33,31,29,33
22,2,27,38,32,24,37
22,2,36,37,33,37,39
17,1,31,33,34,28,38
16,2,32,31,28,30,41
18,2,32,36,27,30,33
22,1,32,35,30,29,20
18,2,31,32,37,27,32
40,2,27,37,30,28,42
64,2,30,37,30,32,26
21,2,35,33,37,29,41
28,2,33,28,26,32,30
20,1,25,36,28,25,26
18,2,31,37,36,31,41
24,2,34,35,33,36,30
54,2,32,36,31,31,27
35,2,32,35,30,33,23
27,2,37,39,37,32,33
44,1,34,38,31,32,22
21,1,32,32,33,34,33
41,2,31,39,26,30,40
53,2,34,34,37,37,19
48,2,31,30,33,30,23
44,2,37,26,28,31,34
21,2,31,38,29,29,30
18,1,26,33,28,28,26
22,1,28,34,33,28,27
26,2,33,33,37,31,33
22,2,33,30,35,29,40
24,1,30,31,36,35,23
13,1,37,36,33,34,29
19,2,31,32,27,27,22
17,2,33,35,35,30,37
19,2,28,33,30,31,35
18,2,31,31,33,33,32
17,2,29,30,34,35,31
23,2,32,31,27,31,28
46,1,31,34,34,34,28
34,1,31,32,32,27,31
25,1,36,35,31,29,21
28,1,33,30,32,25,28
20,2,34,36,27,37,40
18,1,34,32,31,29,36
15,2,32,33,33,31,37
18,1,31,39,34,29,33
23,2,33,33,37,30,38
31,1,31,36,26,27,26
13,2,32,36,37,29,37
18,1,37,39,32,30,35
21,1,35,34,37,28,29
22,2,34,32,29,31,35
19,1,36,36,34,29,40
18,2,30,31,34,33,38
22,2,32,32,33,29,35
47,1,33,26,29,27,21
51,1,33,37,28,34,39
21,1,28,40,36,30,24
22,1,35,30,31,34,33
18,1,37,33,26,27,31
18,1,30,32,33,33,23
17,2,33,33,32,32,24
20,1,30,33,28,27,31
19,2,31,24,30,28,29
20,1,31,31,28,30,34
17,1,32,31,32,27,34
18,2,28,33,32,31,29
24,2,34,29,31,29,30
17,2,34,30,34,31,37
23,2,36,35,30,26,37
33,2,33,36,31,28,34
30,1,32,34,37,28,29
22,2,29,34,30,29,34
19,1,33,30,32,33,37
27,2,32,34,30,33,27
16,2,38,39,31,33,29
35,2,32,33,32,29,22
18,2,29,29,34,33,30
18,2,31,29,34,33,33
18,2,38,35,36,32,36
20,2,33,34,38,27,38
20,2,34,31,29,30,37
57,2,30,38,32,33,28
30,2,31,30,29,25,37
22,2,39,35,30,33,23
23,2,34,31,35,34,33
33,2,32,36,33,26,37
23,1,27,29,26,30,20
18,1,32,27,32,28,40
25,2,31,34,32,29,38
20,2,33,33,32,25,39
36,1,31,32,25,30,24
30,1,35,35,28,30,24
16,2,29,36,33,33,30
18,2,28,34,31,29,36
21,2,32,33,30,31,33
19,1,34,36,27,30,37
15,2,36,38,32,35,40
31,1,33,34,30,28,28
22,2,28,32,36,32,21
22,2,31,38,38,30,30
18,2,33,31,37,30,33
27,2,37,29,35,34,22
22,2,32,35,33,33,29
18,2,29,32,31,25,37
25,2,34,33,32,28,35
22,1,23,32,31,28,27
20,2,35,40,39,33,34
19,3,33,31,30,29,31
26,2,32,28,25,31,26
25,2,30,32,27,28,42
52,2,32,36,36,31,24
24,2,36,34,29,30,35
19,2,30,35,31,32,36
19,1,38,32,31,34,39
21,2,34,37,25,28,38
19,1,39,34,31,31,36
50,2,25,37,37,36,23
23,2,37,33,32,23,33
53,1,30,35,32,30,28
60,2,31,33,34,27,22
34,2,34,34,31,32,38
33,1,29,34,30,28,30
25,1,31,32,31,33,18
48,2,33,34,38,29,36
18,2,35,32,39,29,34
17,3,30,36,31,28,18
42,1,26,32,25,31,21
22,2,38,32,28,32,38
16,1,31,25,34,36,18
18,2,38,36,31,29,21
17,1,31,32,34,30,25
22,1,30,34,30,30,37
36,1,30,36,23,26,22
23,2,32,29,33,32,22
19,1,32,32,31,28,34
48,1,31,29,30,30,27
21,2,31,31,33,28,28
27,2,28,31,28,29,27
61,2,34,36,28,28,35
39,2,34,29,31,32,34
20,2,34,37,30,35,30
42,1,32,36,28,31,18
23,2,33,33,27,30,33
18,2,35,38,30,26,43
24,2,32,37,34,31,29
16,2,36,39,34,37,42
1995,1,30,38,28,29,30
17,2,32,25,25,32,34
29,2,30,28,32,32,33
21,2,37,27,27,32,31
17,2,30,30,27,31,24
17,2,32,30,31,32,42
30,1,31,30,30,31,36
30,2,27,32,34,29,41
40,2,34,37,29,24,34
18,2,32,29,37,28,37
20,1,31,32,28,33,36
19,1,32,38,35,28,21
15,2,30,26,33,27,39
38,2,33,29,31,33,19
17,2,35,28,30,34,28
54,2,35,38,31,25,25
32,2,30,26,34,30,27
13,2,34,35,33,31,41
66,2,35,26,28,28,24
18,2,30,34,29,33,33
16,2,30,25,25,31,31
24,1,35,36,31,36,31
30,2,36,38,39,33,28
23,1,37,36,34,36,30
22,2,33,24,31,33,35
21,2,38,38,29,34,32
18,1,34,34,30,34,29
17,1,32,37,28,22,26
15,2,35,36,29,38,20
24,2,32,32,36,31,34
37,1,27,37,34,29,28
55,1,31,33,28,31,29
18,2,28,36,30,31,18
36,1,29,33,32,33,19
24,2,33,33,31,28,32
36,2,34,29,32,33,29
49,1,32,36,33,32,19
23,2,29,34,31,28,25
48,1,37,31,30,30,30
17,1,27,32,27,36,24
68,1,33,33,31,32,24
18,2,33,34,30,34,23
36,1,30,34,26,32,17
14,2,32,37,28,28,32
18,2,29,32,25,29,33
38,1,33,33,30,31,24
17,2,31,31,32,31,30
19,1,33,31,27,35,33
23,2,31,32,32,35,23
25,1,30,28,32,31,34
22,1,37,36,29,37,28
33,2,30,37,33,29,26
31,1,28,32,31,27,30
46,1,30,33,29,27,23
21,2,29,31,29,28,30
47,1,32,37,31,31,34
28,2,32,34,31,29,20
23,2,32,33,36,32,25
19,2,38,26,27,32,26
24,2,33,36,35,37,19
16,2,36,32,29,34,27
29,3,33,37,36,28,30
19,2,28,33,32,26,29
13,2,32,36,37,38,37
21,2,38,32,30,33,35
20,1,32,31,24,33,24
14,2,30,32,32,30,26
51,2,32,34,31,31,37
24,2,28,31,34,28,32
18,2,33,33,28,35,33
25,2,34,36,26,27,31
17,2,31,33,30,28,33
36,2,33,37,33,33,32
17,1,27,34,30,34,18
21,2,30,29,31,31,26
19,2,36,31,31,30,39
17,2,26,24,23,26,28
20,2,34,31,33,37,37
19,2,35,32,27,31,39
22,1,36,31,30,35,25
71,2,34,32,37,35,25
17,2,27,29,29,25,27
26,2,32,36,30,32,36
16,3,36,37,27,36,36
20,2,33,34,35,28,42
18,2,29,34,31,29,31
26,2,35,35,30,33,38
19,1,32,34,37,33,24
57,2,31,30,24,27,26
19,2,35,33,34,32,28
19,1,25,32,32,25,36
28,1,35,31,31,30,37
24,1,30,27,31,30,35
17,2,33,35,37,35,26
18,2,30,33,33,37,35
43,2,31,31,33,28,28
23,1,30,33,34,29,26
17,2,29,30,31,25,35
18,2,31,29,35,27,35
28,1,31,34,33,34,25
23,2,34,32,30,27,27
19,2,25,32,33,29,38
19,2,36,33,37,33,34
27,2,32,33,30,35,26
20,2,30,33,28,32,31
18,2,32,27,29,33,30
55,1,34,39,37,32,18
17,2,26,29,33,31,41
24,2,37,27,29,30,30
45,2,30,30,32,29,26
20,1,31,37,33,34,37
21,2,37,32,33,27,43
20,2,29,31,37,34,35
52,2,30,35,24,29,19
19,2,37,38,36,23,40
31,2,33,32,31,28,24
32,2,30,34,28,24,31
20,1,38,30,32,32,18
27,1,38,33,36,30,25
19,2,33,37,37,31,42
18,1,31,35,29,28,22
18,1,32,27,28,33,26
19,1,29,30,33,30,32
25,1,30,36,31,36,27
20,2,31,27,28,29,30
27,2,31,34,30,34,27
19,2,28,32,37,30,32
18,2,32,31,30,33,26
18,2,34,37,32,38,22
22,3,27,38,29,31,31
21,2,28,33,30,31,31
20,2,32,28,28,31,18
19,1,37,33,33,32,24
18,2,33,29,34,35,28
20,2,32,33,30,32,19
18,1,33,27,30,33,35
18,2,30,24,26,31,28
18,1,39,30,34,29,38
19,2,29,34,30,32,35
43,2,26,29,28,28,20
19,2,33,29,32,28,38
19,2,36,36,36,31,29
18,1,30,29,32,31,27
19,2,35,33,33,27,38
20,2,33,28,25,30,19
23,2,33,34,31,28,38
25,2,35,33,32,30,31
63,2,28,34,31,33,25
20,1,25,27,32,35,20
14,1,34,38,39,36,24
18,1,36,36,34,31,22
17,2,37,35,36,29,43
20,2,35,31,33,30,42
18,1,33,36,30,32,29
32,2,33,35,32,34,28
28,2,34,30,30,32,30
20,2,35,33,29,28,22
52,1,36,33,31,33,23
17,1,34,32,26,26,31
20,2,30,36,33,30,27
21,2,30,27,30,27,25
18,1,35,36,34,31,27
19,2,34,33,32,28,37
45,2,34,37,27,33,28
18,2,35,29,36,34,25
22,1,36,31,34,33,27
18,2,30,35,37,25,37
29,2,33,38,29,36,35
18,2,33,26,32,35,22
23,2,32,36,30,31,38
18,2,36,35,39,35,39
43,1,30,33,29,30,38
16,2,36,32,35,26,37
14,2,31,35,31,26,43
20,2,33,33,33,30,27
39,2,30,33,39,25,29
53,1,29,32,32,34,32
20,1,33,33,34,34,25
15,2,29,29,34,37,33
18,1,31,39,31,29,37
14,2,33,33,33,27,26
19,1,26,26,28,31,30
19,1,31,31,33,30,32
25,2,33,30,28,27,31
19,2,33,37,33,27,27
23,2,30,27,34,31,28
28,2,33,32,29,34,23
15,1,31,34,24,36,31
16,1,28,33,31,28,26
16,2,31,34,26,26,27
18,2,33,33,37,30,25
51,1,31,35,34,33,25
19,1,30,29,31,34,37
26,2,30,30,33,29,32
15,1,33,37,35,29,18
18,2,32,28,34,32,27
19,2,28,28,35,29,22
16,2,36,30,29,24,35
17,2,35,34,36,33,40
16,2,32,31,28,30,36
17,2,29,36,30,31,27
32,1,33,34,37,29,31
47,1,25,34,31,24,35
17,2,35,28,28,30,31
18,2,33,34,32,32,29
23,2,31,32,30,36,22
19,2,36,32,34,36,30
20,2,30,33,30,28,28
19,1,36,34,31,31,29
18,2,36,32,35,24,29
25,2,34,33,37,28,36
24,2,37,30,30,27,32
16,2,29,34,34,31,38
18,2,30,33,34,32,25
45,2,35,25,28,33,33
19,1,34,26,32,33,18
19,1,28,32,34,26,38
44,1,28,29,28,27,21
20,1,34,37,36,31,33
64,2,30,33,32,33,30
23,2,33,37,30,30,32
24,2,29,32,31,31,32
21,2,33,29,37,28,37
32,1,32,32,34,27,29
36,2,34,36,32,29,23
21,2,33,32,33,35,24
29,2,32,38,33,27,24
19,2,30,33,27,33,29
18,2,30,31,28,32,35
18,1,32,31,32,35,22
18,2,32,28,28,32,32
45,2,34,39,32,29,27
21,2,28,28,25,29,23
20,2,29,36,38,37,39
23,1,33,30,27,33,34
25,1,31,35,31,29,37
19,1,34,38,33,28,33
17,1,28,38,27,31,29
14,2,32,37,34,35,34
21,1,27,31,26,33,24
48,1,29,36,22,31,25
16,2,29,32,27,24,26
21,2,27,26,24,32,24
30,2,31,31,30,31,31
25,2,33,36,30,29,30
30,1,29,27,25,34,26
52,2,35,32,28,32,27
55,2,34,35,34,28,26
60,1,32,34,33,33,38
22,2,37,34,33,30,29
55,2,35,33,29,29,19
34,2,30,30,27,28,23
22,1,30,37,28,31,24
21,2,29,29,32,37,30
44,2,31,32,32,32,24
